cueverse_id,player_id,account_id,preferred_name,seasons_in_archive,first_season,last_season,status
x_steve.69_x,cmt4vbzfw00w56rikgxwksfuy,6314,x_steve.69_x,1,2014 S1B,2014 S1B,active
s_k1llz,cmt4vbzi400w66rikh2yoz47k,6315,s_k1llz,1,2014 S1B,2014 S1B,active
bitch+slapper,cmt4vbzkc00w76rik27hgs6nv,6316,bitch+slapper,1,2014 S1B,2014 S1B,active
h2o.0nly,cmt4vbzmk00w86rik9oxku7nm,6317,h2o.0nly,1,2014 S1B,2014 S1B,active
mleann87,cmt4vbzoq00w96rik16141zwz,6318,mleann87,1,2014 S1B,2014 S1B,active
nikki_0687,cmt4vbzr000wa6rikyr14arbd,6319,nikki_0687,1,2014 S1B,2014 S1B,active
cool_krunal21@gmail.com,cmt4vbzt800wb6rikzpw5x85n,6320,cool_krunal21@gmail.com,1,2014 S1A,2014 S1A,active
internet_god_69,cmt4vbzvf00wc6rikm97mdjci,6321,internet_god_69,1,2014 S1A,2014 S1A,active
tubbacy_spittin_rebel,cmt4vgdkm00006ryw6xpps3a2,6322,tubbacy_spittin_rebel,1,2006 S4B,2006 S4B,active
p1mp_j0ker,cmt4vgdnt00016rywlus812v4,6323,p1mp_j0ker,1,2006 S4B,2006 S4B,active
uslander@sbcglobal.net.,cmt4vgdqp00026rywrzxfb7ty,6324,uslander@sbcglobal.net.,1,2006 S4B,2006 S4B,active
DQ'd,cmt4vgdtf00036rywk8mggm82,6325,DQ'd,1,2007 S2B,2007 S2B,active
o0_spunky_0o,cmt4vgdvu00046rywwttpx3x6,6326,o0_spunky_0o,1,2007 S3B,2007 S3B,active
fullpro0f,cmt4vgdya00056rywnqqp6kb9,6327,fullpro0f,1,2007 S3B,2007 S3B,active
easy_0wnage,cmt4vge0v00066rywd9xbnfyo,6328,easy_0wnage,1,2007 S5B,2007 S5B,active
x.dis.enchantedx,cmt4vge3700076ryw8jjt6f0h,6329,x.dis.enchantedx,1,2007 S5B,2007 S5B,active
kid_weasal,cmt4vge5m00086ryw8psga5pz,6330,kid_weasal,1,2007 S6B,2007 S6B,active
austin_0wnz,cmt4vge8000096rywk1b3p06j,6331,austin_0wnz,1,2007 S6B,2007 S6B,active
xlx_gonzapool,cmt4vgeai000a6rywngz0s1kr,6332,xlx_gonzapool,1,2007 S6B,2007 S6B,active
ll_eskimo_ownage_11,cmt4vgecx000b6rywo2pczx3g,6333,ll_eskimo_ownage_11,1,2007 S6B,2007 S6B,active
lll.n0_lll,cmt4vgef9000c6rywdwvec3tg,6334,lll.n0_lll,1,2008 S1B,2008 S1B,active
mister.nerdy,cmt4vgeho000d6ryw6cmntl7o,6335,mister.nerdy,1,2008 S2B,2008 S2B,active
RoyalAssassins,cmt4vgek5000e6rywrziplfpp,6336,RoyalAssassins,1,2009 S5B,2009 S5B,active
craig_bankz,cmt4vgemj000f6rywk87m6st9,6337,craig_bankz,1,2009 S5B,2009 S5B,active
GetBiz,cmt4vgeoy000g6ryw0utsh6vw,6338,GetBiz,1,2009 S5B,2009 S5B,active
l2vd.l3litz,cmt4vgerq000h6rywl9xe0baa,6339,l2vd.l3litz,1,2009 S5B,2009 S5B,active
mvp_crozz,cmt4vgeuy000i6rywjxdfxr39,6340,mvp_crozz,1,2010 S4B,2010 S4B,active
nick ownz,cmt4vgexo000j6rywbg1x0gfj,6341,nick ownz,1,2011 S1A,2011 S1A,active
A_D_A_M_,cmt4vgf0d000k6ryw45un45ho,6342,A_D_A_M_,1,2011 S1B,2011 S1B,active
UN_Nautral,cmt4vgf3a000l6rywwu4vm2oj,6343,UN_Nautral,1,2011 S1B,2011 S1B,active
Victoria7k,cmt4vgf5u000m6rywnwiaj3rm,6344,Victoria7k,1,2011 S2B,2011 S2B,active
l1_stephen_ 1,cmt4vgf8k000n6rywtv15g8qw,6345,l1_stephen_ 1,1,2011 S2A,2011 S2A,active
DDDDDAAAAANNNN,cmt4vgfb5000o6rywonvqcuza,6346,DDDDDAAAAANNNN,1,2011 S3B,2011 S3B,active
Sasha98,cmt4vgfdp000p6rywki5um9ag,6347,Sasha98,1,2011 S3B,2011 S3B,active
n00bsquad_reese,cmt4vgfg9000q6rywcnt585vo,6348,n00bsquad_reese,1,2011 S3B,2011 S3B,active
JJ.pwns,cmt4vgfj2000r6rywyp3mm59w,6349,JJ.pwns,1,2011 S5B,2011 S5B,active
easy_lvloney,cmt4vgflo000s6rywqsnr942p,6350,easy_lvloney,1,2012 S1A,2012 S1A,active
x_stuntin_like_my_daddy_x,cmt4vgfnx000t6rywi8nswx8f,6351,x_stuntin_like_my_daddy_x,1,2012 S1B,2012 S1B,active
yim,cmt4vgfq6000u6rywbq3qx4hx,6352,yim,2,2012 S2A,2012 S2B,active
xl_mike_lx,cmt4vgfsi000v6ryw1imhhr8l,6353,xl_mike_lx,1,2012 S3B,2012 S3B,active
the.slowplay,cmt4vgfv0000w6rywypkzm8d5,6354,the.slowplay,1,2012 S4B,2012 S4B,active
f1tbikes,cmt4vgfxc000x6rywm8cv1nr1,6355,f1tbikes,1,2012 S4A,2012 S4A,active
lvlusti_007,cmt4vgfzr000y6rywu6wg26sx,6356,lvlusti_007,1,2012 S5B,2012 S5B,active
xlx_mooney_xlx,cmt4vgg27000z6rywpuud261i,6357,xlx_mooney_xlx,1,2013 S1B,2013 S1B,active
boogeyman_2,cmt4vgg4j00106ryw10n7dvf4,6358,boogeyman_2,1,2013 S1B,2013 S1B,active
chill_l3abe,cmt4vgg6t00116ryw8uqidsw0,6359,chill_l3abe,1,2013 S1B,2013 S1B,active
u.derrated,cmt4vgg9500126rywqqxlmz1o,6360,u.derrated,1,2013 S1A,2013 S1A,active
llvlljj925,cmt4vggbe00136rywby888c09,6361,llvlljj925,1,2013 S2A,2013 S2A,active
stud+muffin_69,cmt4vggdp00146rywui3u4kqi,6362,stud+muffin_69,1,2013 S2A,2013 S2A,active
x_kike_x,cmt4vggg000156ryw8tkz1seh,6363,x_kike_x,1,2013 S3B,2013 S3B,active
underrated,cmt4vggia00166rywbwi38m1q,6364,underrated,1,2013 S4A,2013 S4A,active
i_own_you_so_quit_plz,cmt4vggkl00176ryw0xkvwx39,6365,i_own_you_so_quit_plz,1,2013 S5A,2013 S5A,active
xman_7862993,cmt4vggmv00186rywao6ux76d,6366,xman_7862993,1,2013 S5B,2013 S5B,active
stogie___*,cmt4vggp400196rywdgrjt8fb,6367,stogie___*,1,2013 S5B,2013 S5B,active
,cmt4vwuh100006r6s4clnn60h,,xlx_k_e_t_a_n_xlx,0,,,merged
