group_id,season_id,division,group_letter,player_id,slot,played,wins,losses,draws,games_for,games_against,win_pct,points,bonus,total
2007-s4-A-GF,2007-s4,A,F,P0166,5,0,0,0,0,,,,0,0,0
2007-s4-A-GF,2007-s4,A,F,P0880,6,6,2,4,0,29,31,48,6,1,7
2007-s4-A-GG,2007-s4,A,G,P0205,0,5,4,1,0,29,21,58,12,0,12
2007-s4-A-GG,2007-s4,A,G,P0749,1,4,1,3,0,15,25,38,3,0,3
2007-s4-A-GG,2007-s4,A,G,P0877,2,3,0,3,0,9,21,30,0,0,0
2007-s4-A-GG,2007-s4,A,G,P0847,3,6,5,1,0,40,20,67,15,1,16
2007-s4-A-GG,2007-s4,A,G,P0172,4,4,4,0,0,35,5,88,12,1,13
2007-s4-A-GG,2007-s4,A,G,P0321,5,0,0,0,0,0,0,,,,
2007-s4-A-GG,2007-s4,A,G,P0662,6,0,0,0,0,0,0,,,,
2007-s4-A-GH,2007-s4,A,H,P0165,0,6,2,3,1,37,23,62,7,1,8
2007-s4-A-GH,2007-s4,A,H,P0697,1,5,4,1,0,29,21,58,12,0,12
2007-s4-A-GH,2007-s4,A,H,P0270,2,0,0,0,0,0,0,,,,
2007-s4-A-GH,2007-s4,A,H,P0076,3,5,2,1,2,31,19,62,8,0,8
2007-s4-A-GH,2007-s4,A,H,P0828,4,0,0,0,0,0,0,,,,
2007-s4-A-GH,2007-s4,A,H,P0491,5,6,2,3,1,27,33,45,7,1,8
2007-s4-A-GH,2007-s4,A,H,P0404,6,6,3,3,0,31,29,52,9,1,10
2007-s4-B-GA,2007-s4,B,A,P0727,0,6,3,2,1,35,25,50,10,1,11
2007-s4-B-GA,2007-s4,B,A,P0764,1,3,1,1,1,15,15,50,4,0,4
2007-s4-B-GA,2007-s4,B,A,P0792,2,6,2,3,1,32,28,53,7,1,8
2007-s4-B-GA,2007-s4,B,A,P0664,3,0,0,0,0,0,0,,,,
2007-s4-B-GA,2007-s4,B,A,P0866,4,3,1,2,0,13,17,43,3,0,3
2007-s4-B-GA,2007-s4,B,A,P0266,5,3,0,1,2,13,17,43,2,0,2
2007-s4-B-GA,2007-s4,B,A,P0558,6,6,5,0,1,38,22,63,15,1,16
2007-s4-B-GB,2007-s4,B,B,P0919,0,5,0,5,0,14,36,28,0,0,0
2007-s4-B-GB,2007-s4,B,B,P0315,1,6,6,0,0,39,21,65,18,1,19
2007-s4-B-GB,2007-s4,B,B,P0687,2,5,4,1,0,31,19,62,12,0,12
2007-s4-B-GB,2007-s4,B,B,P0852,3,4,1,3,0,11,29,28,3,0,3
2007-s4-B-GB,2007-s4,B,B,P0848,4,4,2,2,0,22,18,55,6,0,6
2007-s4-B-GB,2007-s4,B,B,P0051,5,3,2,1,0,21,9,70,6,0,6
2007-s4-B-GB,2007-s4,B,B,P0916,6,5,1,4,0,22,28,44,3,0,3
2007-s4-B-GC,2007-s4,B,C,P0881,0,6,5,1,0,39,21,65,15,1,16
2007-s4-B-GC,2007-s4,B,C,P0738,1,6,2,3,1,31,29,52,7,1,8
2007-s4-B-GC,2007-s4,B,C,P0794,2,6,3,2,1,33,27,55,10,1,11
2007-s4-B-GC,2007-s4,B,C,P0447,3,6,2,3,1,31,29,52,7,1,8
2007-s4-B-GC,2007-s4,B,C,P0929,4,6,3,3,0,33,27,55,9,1,10
2007-s4-B-GC,2007-s4,B,C,P0886,5,6,4,2,0,34,26,57,12,1,13
2007-s4-B-GC,2007-s4,B,C,P0633,6,0,0,0,0,0,0,,,,
2007-s4-B-GD,2007-s4,B,D,P0729,0,6,4,1,1,39,21,65,13,1,14
2007-s4-B-GD,2007-s4,B,D,P0217,1,6,5,0,1,40,20,67,16,1,17
2007-s4-B-GD,2007-s4,B,D,P0359,2,6,3,1,2,37,23,62,11,1,12
2007-s4-B-GD,2007-s4,B,D,P0431,3,6,0,5,1,18,42,30,1,1,2
2007-s4-B-GD,2007-s4,B,D,P0899,4,4,1,2,1,15,25,38,4,0,4
2007-s4-B-GD,2007-s4,B,D,P0909,5,6,3,2,1,32,28,53,10,1,11
2007-s4-B-GD,2007-s4,B,D,P0686,6,6,1,4,1,29,31,48,4,1,5
2007-s4-B-GE,2007-s4,B,E,P0745,0,6,1,5,0,18,42,28,3,1,4
2007-s4-B-GE,2007-s4,B,E,P0771,1,6,2,4,0,28,32,47,6,1,7
2007-s4-B-GE,2007-s4,B,E,P0344,2,6,4,2,0,39,21,65,12,1,13
2007-s4-B-GE,2007-s4,B,E,P0765,3,6,6,0,0,38,22,63,18,1,19
2007-s4-B-GE,2007-s4,B,E,P0684,4,6,5,1,0,38,22,63,15,1,16
2007-s4-B-GE,2007-s4,B,E,P0669,5,6,1,5,0,22,38,37,3,1,4
2007-s4-B-GE,2007-s4,B,E,P0820,6,6,3,3,0,31,29,52,9,1,10
2007-s4-B-GF,2007-s4,B,F,P0728,0,5,3,0,2,36,14,72,11,0,11
2007-s4-B-GF,2007-s4,B,F,P0761,1,6,2,4,0,24,36,40,6,1,7
2007-s4-B-GF,2007-s4,B,F,P0775,2,6,3,3,0,27,33,45,9,1,10
2007-s4-B-GF,2007-s4,B,F,P0854,3,6,0,6,0,8,52,13,0,1,1
2007-s4-B-GF,2007-s4,B,F,P0782,4,6,2,2,2,32,28,53,8,1,9
2007-s4-B-GF,2007-s4,B,F,P0796,5,5,3,0,2,37,13,74,11,0,11
2007-s4-B-GF,2007-s4,B,F,P0785,6,6,3,1,2,36,24,60,11,1,12
2007-s4-B-GG,2007-s4,B,G,P0340,0,5,1,3,1,18,32,36,4,0,4
2007-s4-B-GG,2007-s4,B,G,P0903,1,5,2,3,0,21,29,42,6,0,6
2007-s4-B-GG,2007-s4,B,G,P0485,2,6,4,2,0,36,24,60,12,1,13
2007-s4-B-GG,2007-s4,B,G,P0875,3,6,3,3,0,27,33,45,9,1,10
2007-s4-B-GG,2007-s4,B,G,P0772,4,6,3,3,0,31,29,52,9,1,10
2007-s4-B-GG,2007-s4,B,G,P0928,5,6,3,2,1,34,26,57,10,1,11
2007-s4-B-GG,2007-s4,B,G,P0895,6,6,3,3,0,33,27,55,9,1,10
2007-s5-A-GA,2007-s5,A,A,P0531,0,6,3,1,2,35,25,58,11,1,12
2007-s5-A-GA,2007-s5,A,A,P0728,1,6,2,2,2,32,28,53,8,1,9
2007-s5-A-GA,2007-s5,A,A,P0422,2,5,3,2,0,22,28,44,9,0,9
2007-s5-A-GA,2007-s5,A,A,P0719,3,6,3,3,0,33,27,55,9,1,10
2007-s5-A-GA,2007-s5,A,A,P0895,4,6,1,5,0,20,40,33,3,1,4
2007-s5-A-GA,2007-s5,A,A,P0847,5,5,3,0,2,31,19,62,11,0,11
2007-s5-A-GA,2007-s5,A,A,P0940,6,6,1,3,2,27,33,45,5,1,6
2007-s5-A-GB,2007-s5,A,B,P0724,0,5,4,0,1,37,13,74,13,0,13
2007-s5-A-GB,2007-s5,A,B,P0404,1,5,2,3,0,20,30,40,6,0,6
2007-s5-A-GB,2007-s5,A,B,P0711,2,5,3,2,0,24,26,48,9,0,9
2007-s5-A-GB,2007-s5,A,B,P0672,3,6,4,1,1,36,24,60,13,1,14
2007-s5-A-GB,2007-s5,A,B,P0897,4,6,3,3,0,35,25,58,9,1,10
2007-s5-A-GB,2007-s5,A,B,P0912,5,6,1,5,0,15,45,25,3,1,4
2007-s5-A-GB,2007-s5,A,B,P0616,6,5,1,4,0,23,27,46,3,0,3
2007-s5-A-GC,2007-s5,A,C,P0363,0,6,4,2,0,32,28,53,12,1,13
2007-s5-A-GC,2007-s5,A,C,P0715,1,6,3,3,0,30,30,50,9,1,10
2007-s5-A-GC,2007-s5,A,C,P0024,2,6,2,4,0,25,35,42,6,1,7
2007-s5-A-GC,2007-s5,A,C,P0787,3,5,2,3,0,26,24,52,6,0,6
2007-s5-A-GC,2007-s5,A,C,P0073,4,6,5,1,0,38,22,63,15,1,16
2007-s5-A-GC,2007-s5,A,C,P0655,5,6,3,3,0,30,30,50,9,1,10
2007-s5-A-GC,2007-s5,A,C,P0491,6,5,1,4,0,19,31,38,3,0,3
2007-s5-A-GD,2007-s5,A,D,P0759,0,6,3,3,0,29,31,48,9,1,10
2007-s5-A-GD,2007-s5,A,D,P0140,1,6,4,2,0,39,21,65,12,1,13
2007-s5-A-GD,2007-s5,A,D,P0297,2,6,6,0,0,49,11,82,18,1,19
2007-s5-A-GD,2007-s5,A,D,P0019,3,6,1,4,1,27,33,45,4,1,5
2007-s5-A-GD,2007-s5,A,D,P0923,4,6,2,3,1,31,29,52,7,1,8
2007-s5-A-GD,2007-s5,A,D,P0223,5,6,4,2,0,35,25,58,12,1,13
2007-s5-A-GD,2007-s5,A,D,P0910,6,0,0,0,0,0,0,0,0,0,0
2007-s5-A-GE,2007-s5,A,E,P0820,0,6,4,2,0,33,27,55,12,1,13
2007-s5-A-GE,2007-s5,A,E,P0501,1,5,3,1,1,28,22,56,10,0,10
2007-s5-A-GE,2007-s5,A,E,P0584,2,4,0,4,0,9,31,23,0,0,0
2007-s5-A-GE,2007-s5,A,E,P0558,3,4,1,2,1,16,24,40,4,0,4
2007-s5-A-GE,2007-s5,A,E,P0689,4,5,4,1,0,37,13,74,12,0,12
2007-s5-A-GE,2007-s5,A,E,P0678,5,6,4,2,0,31,29,52,12,1,13
2007-s5-A-GE,2007-s5,A,E,P0493,6,4,0,4,0,16,24,40,0,0,0
2007-s5-A-GF,2007-s5,A,F,P0484,0,3,0,3,0,3,27,10,0,0,0
2007-s5-A-GF,2007-s5,A,F,P0732,1,3,1,2,0,14,16,47,3,0,3
2007-s5-A-GF,2007-s5,A,F,P0702,2,6,5,0,1,45,15,75,16,1,17
2007-s5-A-GF,2007-s5,A,F,P0440,3,3,2,0,1,19,11,63,7,0,7
2007-s5-A-GF,2007-s5,A,F,P0933,4,3,0,3,0,7,23,23,0,0,0
2007-s5-A-GF,2007-s5,A,F,P0205,5,4,3,1,0,25,15,63,9,0,9
2007-s5-A-GF,2007-s5,A,F,P0705,6,4,1,3,0,17,23,43,3,0,3
2007-s5-A-GG,2007-s5,A,G,P0658,0,6,3,3,0,33,27,55,9,1,10
2007-s5-A-GG,2007-s5,A,G,P0691,1,5,2,2,1,23,27,46,7,0,7
2007-s5-A-GG,2007-s5,A,G,P0609,2,4,1,3,0,16,24,40,3,0,3
2007-s5-A-GG,2007-s5,A,G,P0029,3,5,4,1,0,31,19,62,12,0,12
2007-s5-A-GG,2007-s5,A,G,P0617,4,5,2,2,1,30,20,60,7,0,7
2007-s5-A-GG,2007-s5,A,G,P0679,5,6,1,5,0,22,38,37,3,1,4
2007-s5-A-GG,2007-s5,A,G,P0172,6,5,4,1,0,25,25,50,12,0,12
2007-s5-B-GA,2007-s5,B,A,P0892,0,4,1,2,1,14,26,35,4,0,4
2007-s5-B-GA,2007-s5,B,A,P0730,1,6,5,1,0,37,23,62,15,1,16
2007-s5-B-GA,2007-s5,B,A,P0918,2,6,5,0,1,38,22,63,16,1,17
2007-s5-B-GA,2007-s5,B,A,P0499,3,4,1,3,0,16,24,40,3,0,3
2007-s5-B-GA,2007-s5,B,A,P0790,4,4,0,4,0,14,26,35,0,0,0
2007-s5-B-GA,2007-s5,B,A,P0810,5,4,0,4,0,12,28,30,0,0,0
2007-s5-B-GA,2007-s5,B,A,P0829,6,6,4,2,0,39,21,65,12,1,13
2007-s5-B-GB,2007-s5,B,B,P0794,0,3,2,1,0,21,9,70,6,0,6
2007-s5-B-GB,2007-s5,B,B,P0772,1,4,3,1,0,22,18,55,9,0,9
2007-s5-B-GB,2007-s5,B,B,P0869,2,3,0,3,0,10,20,33,0,0,0
2007-s5-B-GB,2007-s5,B,B,P0799,3,1,0,0,1,5,5,50,1,0,1
2007-s5-B-GB,2007-s5,B,B,P0748,4,5,4,0,1,35,15,70,13,0,13
2007-s5-B-GB,2007-s5,B,B,P0801,5,3,0,3,0,4,26,13,0,0,0
2007-s5-B-GB,2007-s5,B,B,P0904,6,1,0,1,0,3,7,30,0,0,0
2007-s5-B-GC,2007-s5,B,C,P0681,0,4,1,3,0,14,26,35,3,0,3
2007-s5-B-GC,2007-s5,B,C,P0880,1,6,4,0,2,43,17,72,14,1,15
2007-s5-B-GC,2007-s5,B,C,P0657,2,5,3,1,1,28,22,56,10,0,10
2007-s5-B-GC,2007-s5,B,C,P0861,3,6,1,3,2,24,36,40,5,1,6
2007-s5-B-GC,2007-s5,B,C,P0837,4,5,3,2,0,23,27,46,9,0,9
2007-s5-B-GC,2007-s5,B,C,P0779,5,5,0,4,1,16,34,32,1,0,1
2007-s5-B-GC,2007-s5,B,C,P0881,6,5,3,2,0,32,18,64,9,0,9
2007-s5-B-GD,2007-s5,B,D,P0797,0,4,3,0,1,27,13,68,10,0,10
2007-s5-B-GD,2007-s5,B,D,P0092,1,4,0,3,1,13,27,33,1,0,1
2007-s5-B-GD,2007-s5,B,D,P0841,2,4,3,0,1,25,15,63,10,0,10
2007-s5-B-GD,2007-s5,B,D,P0793,3,6,0,4,2,23,37,38,2,1,3
2007-s5-B-GD,2007-s5,B,D,P0706,4,4,2,2,0,22,18,55,6,0,6
2007-s5-B-GD,2007-s5,B,D,P0781,5,6,4,0,2,42,18,70,14,1,15
2007-s5-B-GD,2007-s5,B,D,P0783,6,6,1,4,1,18,42,30,4,1,5
2007-s5-B-GE,2007-s5,B,E,P0762,0,4,2,2,0,20,20,50,6,0,6
2007-s5-B-GE,2007-s5,B,E,P0888,1,5,2,3,0,18,32,36,6,0,6
2007-s5-B-GE,2007-s5,B,E,P0735,2,6,5,0,1,41,19,68,16,1,17
2007-s5-B-GE,2007-s5,B,E,P0720,3,5,3,2,0,24,26,48,9,0,9
2007-s5-B-GE,2007-s5,B,E,P0906,4,3,0,1,2,13,17,43,2,0,2
2007-s5-B-GE,2007-s5,B,E,P0764,5,6,3,3,0,35,25,58,9,1,10
2007-s5-B-GE,2007-s5,B,E,P0804,6,6,1,4,1,25,35,42,4,1,5
2007-s5-B-GF,2007-s5,B,F,P0922,0,6,4,1,1,39,21,65,13,1,14
2007-s5-B-GF,2007-s5,B,F,P0686,1,6,1,5,0,27,33,45,3,1,4
2007-s5-B-GF,2007-s5,B,F,P0746,2,6,2,4,0,26,34,43,6,1,7
2007-s5-B-GF,2007-s5,B,F,P0486,3,6,0,6,0,10,50,17,0,1,1
2007-s5-B-GF,2007-s5,B,F,P0315,4,6,4,0,2,42,18,70,14,1,15
2007-s5-B-GF,2007-s5,B,F,P0928,5,6,3,3,0,27,33,45,9,1,10
2007-s5-B-GF,2007-s5,B,F,P0815,6,6,5,0,1,39,21,65,16,1,17
2007-s5-B-GG,2007-s5,B,G,P0758,0,6,3,1,2,32,28,53,11,1,12
2007-s5-B-GG,2007-s5,B,G,P0849,1,6,3,2,1,33,27,55,10,1,11
2007-s5-B-GG,2007-s5,B,G,P0761,2,6,3,1,2,34,26,57,11,1,12
2007-s5-B-GG,2007-s5,B,G,P0727,3,6,4,1,1,34,26,57,13,1,14
2007-s5-B-GG,2007-s5,B,G,P0431,4,6,2,4,0,25,35,42,6,1,7
2007-s5-B-GG,2007-s5,B,G,P0670,5,6,0,6,0,17,43,38,0,1,1
2007-s5-B-GG,2007-s5,B,G,P0909,6,6,3,3,0,35,25,58,9,1,10
2007-s5-B-GH,2007-s5,B,H,P0893,0,5,2,3,0,26,24,52,6,0,6
2007-s5-B-GH,2007-s5,B,H,P0327,1,6,4,2,0,35,25,58,12,1,13
2007-s5-B-GH,2007-s5,B,H,P0674,2,6,4,2,0,37,23,62,12,1,13
2007-s5-B-GH,2007-s5,B,H,P0755,3,6,4,2,0,33,27,55,12,1,13
2007-s5-B-GH,2007-s5,B,H,P0883,4,4,1,3,0,8,32,20,3,0,3
2007-s5-B-GH,2007-s5,B,H,P0733,5,6,4,2,0,35,25,58,12,1,13
2007-s5-B-GH,2007-s5,B,H,P0867,6,5,0,5,0,16,34,32,0,0,0
2007-s6-A-GA,2007-s6,A,A,P0584,0,2,1,1,0,8,12,40,3,0,3
2007-s6-A-GA,2007-s6,A,A,P0440,1,2,1,1,0,9,11,45,3,0,3
2007-s6-A-GA,2007-s6,A,A,P0865,2,5,0,5,0,15,35,30,0,0,0
2007-s6-A-GA,2007-s6,A,A,P0721,3,6,5,1,0,44,16,73,15,1,16
2007-s6-A-GA,2007-s6,A,A,P0140,4,6,4,1,1,40,20,67,13,1,14
2007-s6-A-GA,2007-s6,A,A,P0678,5,6,3,2,1,34,26,57,10,1,11
2007-s6-A-GA,2007-s6,A,A,P0616,6,6,4,2,0,41,19,53,12,1,13
2007-s6-A-GB,2007-s6,A,B,P0724,0,6,4,2,0,34,26,57,12,1,13
2007-s6-A-GB,2007-s6,A,B,P0404,1,6,2,4,0,26,34,43,6,1,7
2007-s6-A-GB,2007-s6,A,B,P0858,2,6,2,4,0,29,31,48,6,1,7
2007-s6-A-GB,2007-s6,A,B,P0816,3,6,3,3,0,31,29,52,9,1,10
2007-s6-A-GB,2007-s6,A,B,P0707,4,6,4,1,1,36,24,60,13,1,14
2007-s6-A-GB,2007-s6,A,B,P0205,5,6,1,4,1,21,39,35,4,1,5
2007-s6-A-GB,2007-s6,A,B,P0740,6,6,3,1,2,33,27,55,11,1,12
2007-s6-A-GC,2007-s6,A,C,P0787,0,4,2,1,1,24,16,60,7,0,7
2007-s6-A-GC,2007-s6,A,C,P0696,1,6,4,0,2,38,22,63,14,1,15
2007-s6-A-GC,2007-s6,A,C,P0732,2,4,1,2,1,15,25,38,4,0,4
2007-s6-A-GC,2007-s6,A,C,P0658,3,6,2,3,1,30,30,50,7,1,8
2007-s6-A-GC,2007-s6,A,C,P0607,4,6,3,3,0,32,28,53,9,1,10
2007-s6-A-GC,2007-s6,A,C,P0672,5,5,3,1,1,27,23,54,10,0,10
2007-s6-A-GC,2007-s6,A,C,P0764,6,4,0,4,0,13,27,33,0,0,0
2007-s6-A-GD,2007-s6,A,D,P0830,0,6,4,2,0,32,28,53,12,1,13
2007-s6-A-GD,2007-s6,A,D,P0694,1,6,2,4,0,28,32,47,6,1,7
2007-s6-A-GD,2007-s6,A,D,P0237,2,5,4,1,0,29,31,48,12,1,13
2007-s6-A-GD,2007-s6,A,D,P0820,3,5,1,4,0,19,31,38,3,0,3
2007-s6-A-GD,2007-s6,A,D,P0131,4,6,4,2,0,34,26,57,12,1,13
2007-s6-A-GD,2007-s6,A,D,P0617,5,6,4,2,0,40,20,67,12,1,13
2007-s6-A-GD,2007-s6,A,D,P0834,6,5,1,4,0,18,32,36,3,0,3
2007-s6-A-GE,2007-s6,A,E,P0708,0,3,0,3,0,5,25,16,0,0,0
2007-s6-A-GE,2007-s6,A,E,P0847,1,5,4,1,0,41,9,82,12,0,12
2007-s6-A-GE,2007-s6,A,E,P0709,2,5,4,1,0,40,10,80,12,0,12
2007-s6-A-GE,2007-s6,A,E,P0662,3,4,3,1,0,27,13,68,9,0,9
2007-s6-A-GE,2007-s6,A,E,P0817,4,4,0,4,0,7,33,18,0,0,0
2007-s6-A-GE,2007-s6,A,E,P0363,5,6,4,2,0,32,28,53,12,1,13
2007-s6-A-GE,2007-s6,A,E,P0753,6,6,3,3,0,28,32,47,9,1,10
2007-s6-A-GF,2007-s6,A,F,P0430,0,0,,,,,,,0,,0
2007-s6-A-GF,2007-s6,A,F,P0935,1,5,3,2,0,33,17,66,9,0,9
2007-s6-A-GF,2007-s6,A,F,P0692,2,6,3,2,1,36,24,60,10,1,11
2007-s6-A-GF,2007-s6,A,F,P0689,3,4,4,0,0,32,8,80,12,0,12
2007-s6-A-GF,2007-s6,A,F,P0297,4,1,0,0,1,5,5,50,1,0,1
2007-s6-A-GF,2007-s6,A,F,P0859,5,6,3,3,0,38,22,40,9,1,10
2007-s6-A-GF,2007-s6,A,F,P0898,6,5,4,1,0,36,14,72,12,0,12
2007-s6-B-GA,2007-s6,B,A,P0751,0,6,4,2,0,35,25,58,12,1,13
2007-s6-B-GA,2007-s6,B,A,P0838,1,6,4,2,0,33,27,55,12,1,13
2007-s6-B-GA,2007-s6,B,A,P0722,2,5,1,4,0,24,26,48,3,0,3
2007-s6-B-GA,2007-s6,B,A,P0671,3,6,0,6,0,12,48,20,0,1,1
2007-s6-B-GA,2007-s6,B,A,P0896,4,6,6,0,0,41,19,68,18,1,19
2007-s6-B-GA,2007-s6,B,A,P0686,5,6,3,2,1,28,32,47,10,1,11
2007-s6-B-GA,2007-s6,B,A,P0790,6,5,1,3,1,27,23,54,4,0,4
2007-s6-B-GB,2007-s6,B,B,P0873,0,5,5,0,0,36,14,72,15,0,15
2007-s6-B-GB,2007-s6,B,B,P0802,1,6,2,4,0,33,27,55,6,1,7
2007-s6-B-GB,2007-s6,B,B,P0706,2,4,2,2,0,21,19,53,6,0,6
2007-s6-B-GB,2007-s6,B,B,P0880,3,6,5,1,0,44,16,73,15,1,16
2007-s6-B-GB,2007-s6,B,B,P0937,4,1,1,0,0,7,3,70,3,0,3
2007-s6-B-GB,2007-s6,B,B,P0051,5,5,1,3,1,21,29,42,4,0,4
2007-s6-B-GB,2007-s6,B,B,P0890,6,6,2,3,1,32,28,53,6,1,7
2007-s6-B-GC,2007-s6,B,C,P0869,0,5,5,0,0,36,14,72,15,0,15
2007-s6-B-GC,2007-s6,B,C,P0486,1,5,0,5,0,13,37,26,0,0,0
2007-s6-B-GC,2007-s6,B,C,P0927,2,5,3,2,0,25,25,50,9,0,9
2007-s6-B-GC,2007-s6,B,C,P0675,3,5,4,1,0,31,19,62,12,0,12
2007-s6-B-GC,2007-s6,B,C,P0772,4,5,2,3,0,26,24,43,6,0,6
2007-s6-B-GC,2007-s6,B,C,P0870,5,6,1,5,0,23,37,38,3,1,4
2007-s6-B-GC,2007-s6,B,C,P0894,6,1,1,0,0,6,4,60,3,0,3
2007-s6-B-GD,2007-s6,B,D,P0761,0,6,3,2,1,33,27,55,10,1,11
2007-s6-B-GD,2007-s6,B,D,P0431,1,5,,4,1,17,33,34,1,0,1
2007-s6-B-GD,2007-s6,B,D,P0784,2,6,3,1,2,36,24,60,11,1,12
2007-s6-B-GD,2007-s6,B,D,P0747,3,6,3,2,1,36,24,60,10,1,11
2007-s6-B-GD,2007-s6,B,D,P0811,4,2,0,2,0,4,16,20,0,0,0
2007-s6-B-GD,2007-s6,B,D,P0726,5,6,5,1,0,41,19,68,15,1,16
2007-s6-B-GD,2007-s6,B,D,P0850,6,6,3,2,1,33,27,55,10,1,11
2007-s6-B-GE,2007-s6,B,E,P0780,0,5,1,2,2,23,27,46,5,0,5
2007-s6-B-GE,2007-s6,B,E,P0926,1,5,4,0,1,39,11,78,13,0,13
2007-s6-B-GE,2007-s6,B,E,P0315,2,6,3,3,0,33,27,55,9,1,10
2007-s6-B-GE,2007-s6,B,E,P0685,3,6,4,0,2,42,18,70,14,1,15
2007-s6-B-GE,2007-s6,B,E,P0860,4,6,2,3,1,34,26,57,7,1,8
2007-s6-B-GE,2007-s6,B,E,P0660,5,5,2,3,0,15,35,30,6,0,6
2007-s6-B-GE,2007-s6,B,E,P0852,6,2,0,2,0,4,16,20,0,0,0
2007-s6-B-GF,2007-s6,B,F,P0841,0,6,3,2,1,34,26,57,10,1,11
2007-s6-B-GF,2007-s6,B,F,P0861,1,6,2,3,1,27,33,45,7,1,8
2007-s6-B-GF,2007-s6,B,F,P0781,2,6,5,0,1,38,22,63,16,1,17
2007-s6-B-GF,2007-s6,B,F,P0676,3,6,3,3,0,32,28,53,9,1,10
2007-s6-B-GF,2007-s6,B,F,P0752,4,6,4,0,2,40,20,67,14,1,15
2007-s6-B-GF,2007-s6,B,F,P0734,5,6,1,5,0,26,34,43,3,1,4
2007-s6-B-GF,2007-s6,B,F,P0723,6,6,0,5,1,13,47,22,1,0,1
2007-s6-B-GG,2007-s6,B,G,P0247,0,1,0,1,0,3,7,30,0,0,0
2007-s6-B-GG,2007-s6,B,G,P0773,1,6,4,2,0,37,23,62,12,1,13
2007-s6-B-GG,2007-s6,B,G,P0762,2,5,2,3,0,29,21,58,6,0,6
2007-s6-B-GG,2007-s6,B,G,P0922,3,5,2,1,2,29,21,58,8,0,8
2007-s6-B-GG,2007-s6,B,G,P0217,4,5,2,3,0,24,26,48,6,0,6
2007-s6-B-GG,2007-s6,B,G,P0748,5,6,6,0,0,40,20,67,18,1,19
2007-s6-B-GG,2007-s6,B,G,P0786,6,6,2,3,1,33,27,55,7,1,8
2007-s6-B-GH,2007-s6,B,H,P0484,0,3,2,1,0,16,14,53,6,0,6
2007-s6-B-GH,2007-s6,B,H,P0661,1,4,0,4,0,10,30,25,0,0,0
2007-s6-B-GH,2007-s6,B,H,P0716,2,6,5,1,0,38,22,63,15,1,16
2007-s6-B-GH,2007-s6,B,H,P0901,3,6,5,1,0,42,18,70,15,1,16
2007-s6-B-GH,2007-s6,B,H,P0736,4,2,0,2,0,8,12,40,0,0,0
2007-s6-B-GH,2007-s6,B,H,P0818,5,4,1,3,0,15,25,38,3,0,3
2007-s6-B-GH,2007-s6,B,H,P0737,6,5,3,2,0,31,19,62,9,0,9
2008-s1-A-GA,2008-s1,A,A,P0975,0,5,1,4,0,10,40,20,3,0,3
2008-s1-A-GA,2008-s1,A,A,P0029,1,6,5,1,0,40,20,67,15,1,16
2008-s1-A-GA,2008-s1,A,A,P1088,2,6,3,2,1,34,26,57,10,1,11
2008-s1-A-GA,2008-s1,A,A,P1064,3,6,2,4,0,28,32,47,6,1,7
2008-s1-A-GA,2008-s1,A,A,P0953,4,5,4,0,1,32,18,64,13,0,13
2008-s1-A-GA,2008-s1,A,A,P0737,5,6,1,5,0,21,39,35,3,1,4
2008-s1-A-GA,2008-s1,A,A,P1078,6,6,2,2,2,35,25,58,8,1,9
2008-s1-A-GB,2008-s1,A,B,P0073,0,6,3,2,1,35,25,58,10,1,11
2008-s1-A-GB,2008-s1,A,B,P1071,1,6,5,0,1,41,19,68,16,1,17
2008-s1-A-GB,2008-s1,A,B,P1124,2,6,2,4,0,25,35,42,6,1,7
2008-s1-A-GB,2008-s1,A,B,P0948,3,6,3,3,0,28,32,47,9,1,10
2008-s1-A-GB,2008-s1,A,B,P1063,4,6,2,4,0,24,36,40,6,1,7
2008-s1-A-GB,2008-s1,A,B,P0987,5,6,3,1,2,35,25,58,11,1,12
2008-s1-A-GB,2008-s1,A,B,P1086,6,6,1,5,0,22,38,37,3,1,4
2008-s1-A-GC,2008-s1,A,C,P0585,0,4,1,3,0,10,30,25,3,0,3
2008-s1-A-GC,2008-s1,A,C,P0607,1,3,2,1,0,19,11,63,6,0,6
2008-s1-A-GC,2008-s1,A,C,P0616,2,6,1,5,0,22,38,37,3,1,4
2008-s1-A-GC,2008-s1,A,C,P0363,3,4,3,1,0,25,15,63,9,0,9
2008-s1-A-GC,2008-s1,A,C,P1171,4,3,1,2,0,9,21,30,3,0,3
2008-s1-A-GC,2008-s1,A,C,P0205,5,4,4,0,0,26,14,65,12,0,12
2008-s1-A-GC,2008-s1,A,C,P1021,6,6,3,3,0,39,21,65,9,1,10
2008-s1-A-GD,2008-s1,A,D,P0897,0,6,2,4,0,22,38,37,6,1,7
2008-s1-A-GD,2008-s1,A,D,P0960,1,6,5,1,0,37,23,62,15,1,16
2008-s1-A-GD,2008-s1,A,D,P0658,2,6,2,2,2,34,26,57,8,1,9
2008-s1-A-GD,2008-s1,A,D,P0992,3,5,0,5,0,9,41,18,0,0,0
2008-s1-A-GD,2008-s1,A,D,P1175,4,5,1,4,0,24,26,48,3,0,3
2008-s1-A-GD,2008-s1,A,D,P0994,5,6,5,0,1,41,19,68,16,1,17
2008-s1-A-GD,2008-s1,A,D,P0692,6,6,3,2,1,33,27,55,10,1,11
2008-s1-A-GE,2008-s1,A,E,P0847,0,6,5,0,1,42,18,70,16,1,17
