match_id,playoff_id,season_id,division,round,round_name,match_no,player_a_id,player_b_id,score,winner_id,loser_id
2012-s4-B-PO-R1-M13,2012-s4-B,2012-s4,B,1,Round 1,13,P1735,,7-0,P1735,
2012-s4-B-PO-R1-M14,2012-s4-B,2012-s4,B,1,Round 1,14,P1837,P1736,DQ,P1837,P1736
2012-s4-B-PO-R1-M15,2012-s4-B,2012-s4,B,1,Round 1,15,P1739,,7-0,P1739,
2012-s4-B-PO-R1-M16,2012-s4-B,2012-s4,B,1,Round 1,16,P1458,P1643,7-5,P1458,P1643
2012-s4-B-PO-R2-M1,2012-s4-B,2012-s4,B,2,Round 2,1,P1779,P1664,DQ,P1779,P1664
2012-s4-B-PO-R2-M2,2012-s4-B,2012-s4,B,2,Round 2,2,P1437,P1772,2-7,P1772,P1437
2012-s4-B-PO-R2-M3,2012-s4-B,2012-s4,B,2,Round 2,3,P1751,P1786,7-3,P1751,P1786
2012-s4-B-PO-R2-M4,2012-s4-B,2012-s4,B,2,Round 2,4,P1401,P1381,7-4,P1401,P1381
2012-s4-B-PO-R2-M5,2012-s4-B,2012-s4,B,2,Round 2,5,P1717,P1794,1-7,P1794,P1717
2012-s4-B-PO-R2-M6,2012-s4-B,2012-s4,B,2,Round 2,6,P1813,P1807,7-5,P1813,P1807
2012-s4-B-PO-R2-M7,2012-s4-B,2012-s4,B,2,Round 2,7,P1735,P1837,4-7,P1837,P1735
2012-s4-B-PO-R2-M8,2012-s4-B,2012-s4,B,2,Round 2,8,P1739,P1458,8-6,P1739,P1458
2012-s4-B-PO-R3-M1,2012-s4-B,2012-s4,B,3,Quarter Final,1,P1779,P1772,4-7,P1772,P1779
2012-s4-B-PO-R3-M2,2012-s4-B,2012-s4,B,3,Quarter Final,2,P1751,P1401,DQ,P1751,P1401
2012-s4-B-PO-R3-M3,2012-s4-B,2012-s4,B,3,Quarter Final,3,P1794,P1813,0-7,P1813,P1794
2012-s4-B-PO-R3-M4,2012-s4-B,2012-s4,B,3,Quarter Final,4,P1837,P1739,9-7,P1837,P1739
2012-s4-B-PO-R4-M1,2012-s4-B,2012-s4,B,4,Semi Final,1,P1772,P1751,DQ,P1751,P1772
2012-s4-B-PO-R4-M2,2012-s4-B,2012-s4,B,4,Semi Final,2,P1813,P1837,9-2,P1813,P1837
2012-s4-B-PO-R5-M1,2012-s4-B,2012-s4,B,5,Final,1,P1751,P1813,9-7,P1751,P1813
2012-s5-A-PO-R1-M1,2012-s5-A,2012-s5,A,1,Round 1,1,P1202,,7-0,P1202,
2012-s5-A-PO-R1-M2,2012-s5-A,2012-s5,A,1,Round 1,2,P1587,P1104,3-7,P1104,P1587
2012-s5-A-PO-R1-M3,2012-s5-A,2012-s5,A,1,Round 1,3,P1758,,7-0,P1758,
2012-s5-A-PO-R1-M4,2012-s5-A,2012-s5,A,1,Round 1,4,P1567,,7-0,P1567,
2012-s5-A-PO-R1-M5,2012-s5-A,2012-s5,A,1,Round 1,5,P1802,,7-0,P1802,
2012-s5-A-PO-R1-M6,2012-s5-A,2012-s5,A,1,Round 1,6,P1085,P1851,3-7,P1851,P1085
2012-s5-A-PO-R1-M7,2012-s5-A,2012-s5,A,1,Round 1,7,P1765,,7-0,P1765,
2012-s5-A-PO-R1-M8,2012-s5-A,2012-s5,A,1,Round 1,8,P0969,P1825,7-5,P0969,P1825
2012-s5-A-PO-R1-M9,2012-s5-A,2012-s5,A,1,Round 1,9,P1732,,7-0,P1732,
2012-s5-A-PO-R1-M10,2012-s5-A,2012-s5,A,1,Round 1,10,P1788,P1757,6-8,P1757,P1788
2012-s5-A-PO-R1-M11,2012-s5-A,2012-s5,A,1,Round 1,11,P1791,,7-0,P1791,
2012-s5-A-PO-R1-M12,2012-s5-A,2012-s5,A,1,Round 1,12,P0182,,7-0,P0182,
2012-s5-A-PO-R1-M13,2012-s5-A,2012-s5,A,1,Round 1,13,P0368,,7-0,P0368,
2012-s5-A-PO-R1-M14,2012-s5-A,2012-s5,A,1,Round 1,14,P1531,P1808,2-7,P1808,P1531
2012-s5-A-PO-R1-M15,2012-s5-A,2012-s5,A,1,Round 1,15,P1793,,7-0,P1793,
2012-s5-A-PO-R1-M16,2012-s5-A,2012-s5,A,1,Round 1,16,P0984,P0064,DQ,P0064,P0984
2012-s5-A-PO-R2-M1,2012-s5-A,2012-s5,A,2,Round 2,1,P1202,P1104,8-6,P1202,P1104
2012-s5-A-PO-R2-M2,2012-s5-A,2012-s5,A,2,Round 2,2,P1758,P1567,0-3 (FF),P1567,P1758
2012-s5-A-PO-R2-M3,2012-s5-A,2012-s5,A,2,Round 2,3,P1802,P1851,8-6,P1802,P1851
2012-s5-A-PO-R2-M4,2012-s5-A,2012-s5,A,2,Round 2,4,P1765,P0969,7-2,P1765,P0969
2012-s5-A-PO-R2-M5,2012-s5-A,2012-s5,A,2,Round 2,5,P1732,P1757,7-1,P1732,P1757
2012-s5-A-PO-R2-M6,2012-s5-A,2012-s5,A,2,Round 2,6,P1791,P0182,4-7,P0182,P1791
2012-s5-A-PO-R2-M7,2012-s5-A,2012-s5,A,2,Round 2,7,P0368,P1808,DQ,P0368,P1808
2012-s5-A-PO-R2-M8,2012-s5-A,2012-s5,A,2,Round 2,8,P1793,P0064,8-6,P1793,P0064
2012-s5-A-PO-R3-M1,2012-s5-A,2012-s5,A,3,Quarter Final,1,P1202,P1567,8-6,P1202,P1567
2012-s5-A-PO-R3-M2,2012-s5-A,2012-s5,A,3,Quarter Final,2,P1802,P1765,7-1,P1802,P1765
2012-s5-A-PO-R3-M3,2012-s5-A,2012-s5,A,3,Quarter Final,3,P1732,P0182,6-8,P0182,P1732
2012-s5-A-PO-R3-M4,2012-s5-A,2012-s5,A,3,Quarter Final,4,P0368,P1793,6-8,P1793,P0368
2012-s5-A-PO-R4-M1,2012-s5-A,2012-s5,A,4,Semi Final,1,P1202,P1802,6-9,P1802,P1202
2012-s5-A-PO-R4-M2,2012-s5-A,2012-s5,A,4,Semi Final,2,P0182,P1793,9-4,P0182,P1793
2012-s5-A-PO-R5-M1,2012-s5-A,2012-s5,A,5,Final,1,P1802,P0182,10-8,P1802,P0182
2012-s5-B-PO-R1-M1,2012-s5-B,2012-s5,B,1,Round 1,1,P1734,,7-0,P1734,
2012-s5-B-PO-R1-M2,2012-s5-B,2012-s5,B,1,Round 1,2,P1183,,7-0,,
2012-s5-B-PO-R1-M3,2012-s5-B,2012-s5,B,1,Round 1,3,P1824,,7-0,P1824,
2012-s5-B-PO-R1-M4,2012-s5-B,2012-s5,B,1,Round 1,4,P1769,,7-0,,
2012-s5-B-PO-R1-M5,2012-s5-B,2012-s5,B,1,Round 1,5,P1818,,7-0,P1818,
2012-s5-B-PO-R1-M6,2012-s5-B,2012-s5,B,1,Round 1,6,P1604,,7-0,P1604,
2012-s5-B-PO-R1-M7,2012-s5-B,2012-s5,B,1,Round 1,7,P1813,,7-0,P1813,
2012-s5-B-PO-R1-M8,2012-s5-B,2012-s5,B,1,Round 1,8,P1779,,7-0,P1779,
2012-s5-B-PO-R1-M9,2012-s5-B,2012-s5,B,1,Round 1,9,P1807,,7-0,P1807,
2012-s5-B-PO-R1-M10,2012-s5-B,2012-s5,B,1,Round 1,10,P1828,,7-0,P1828,
2012-s5-B-PO-R1-M11,2012-s5-B,2012-s5,B,1,Round 1,11,P1717,,7-0,P1717,
2012-s5-B-PO-R1-M12,2012-s5-B,2012-s5,B,1,Round 1,12,P1816,,7-0,P1816,
2012-s5-B-PO-R1-M13,2012-s5-B,2012-s5,B,1,Round 1,13,P1536,,7-0,P1536,
2012-s5-B-PO-R1-M14,2012-s5-B,2012-s5,B,1,Round 1,14,P1786,,7-0,P1786,
2012-s5-B-PO-R1-M15,2012-s5-B,2012-s5,B,1,Round 1,15,P1763,,7-0,P1763,
2012-s5-B-PO-R1-M16,2012-s5-B,2012-s5,B,1,Round 1,16,P1768,,7-0,P1768,
2012-s5-B-PO-R2-M1,2012-s5-B,2012-s5,B,2,Round 2,1,P1734,,8-6,P1734,
2012-s5-B-PO-R2-M2,2012-s5-B,2012-s5,B,2,Round 2,2,P1824,,DQ,P1824,
2012-s5-B-PO-R2-M3,2012-s5-B,2012-s5,B,2,Round 2,3,P1818,P1604,DQ,P1818,P1604
2012-s5-B-PO-R2-M4,2012-s5-B,2012-s5,B,2,Round 2,4,P1813,P1779,7-1,P1813,P1779
2012-s5-B-PO-R2-M5,2012-s5-B,2012-s5,B,2,Round 2,5,P1807,P1828,3-7,P1828,P1807
2012-s5-B-PO-R2-M6,2012-s5-B,2012-s5,B,2,Round 2,6,P1717,P1816,7-4,P1717,P1816
2012-s5-B-PO-R2-M7,2012-s5-B,2012-s5,B,2,Round 2,7,P1536,P1786,7-4,P1536,P1786
2012-s5-B-PO-R2-M8,2012-s5-B,2012-s5,B,2,Round 2,8,P1763,P1768,7-5,P1763,P1768
2012-s5-B-PO-R3-M1,2012-s5-B,2012-s5,B,3,Quarter Final,1,P1734,P1824,DQ,P1734,P1824
2012-s5-B-PO-R3-M2,2012-s5-B,2012-s5,B,3,Quarter Final,2,P1818,P1813,7-2,P1818,P1813
2012-s5-B-PO-R3-M3,2012-s5-B,2012-s5,B,3,Quarter Final,3,P1828,P1717,3-7,P1717,P1828
2012-s5-B-PO-R3-M4,2012-s5-B,2012-s5,B,3,Quarter Final,4,P1536,P1763,8-6,P1536,P1763
2012-s5-B-PO-R4-M1,2012-s5-B,2012-s5,B,4,Semi Final,1,P1734,P1818,7-9,P1818,P1734
2012-s5-B-PO-R4-M2,2012-s5-B,2012-s5,B,4,Semi Final,2,P1717,P1536,9-6,P1717,P1536
2012-s5-B-PO-R5-M1,2012-s5-B,2012-s5,B,5,Final,1,P1818,P1717,9-7,P1818,P1717
2013-s1-A-PO-R1-M1,2013-s1-A,2013-s1,A,1,Round 1,1,P1791,,,P1791,
2013-s1-A-PO-R1-M2,2013-s1-A,2013-s1,A,1,Round 1,2,P1830,P1757,DQ,P1757,P1830
2013-s1-A-PO-R1-M3,2013-s1-A,2013-s1,A,1,Round 1,3,P0368,,,P0368,
2013-s1-A-PO-R1-M4,2013-s1-A,2013-s1,A,1,Round 1,4,P1578,,,P1578,
2013-s1-A-PO-R1-M5,2013-s1-A,2013-s1,A,1,Round 1,5,P1821,,,P1821,
2013-s1-A-PO-R1-M6,2013-s1-A,2013-s1,A,1,Round 1,6,P0969,P1425,7-2,P0969,P1425
2013-s1-A-PO-R1-M7,2013-s1-A,2013-s1,A,1,Round 1,7,P1825,,,P1825,
2013-s1-A-PO-R1-M8,2013-s1-A,2013-s1,A,1,Round 1,8,P1587,P1567,7-3,,
2013-s1-A-PO-R1-M9,2013-s1-A,2013-s1,A,1,Round 1,9,P1749,,,P1749,
2013-s1-A-PO-R1-M10,2013-s1-A,2013-s1,A,1,Round 1,10,P1531,P1202,7-2,P1202,P1531
2013-s1-A-PO-R1-M11,2013-s1-A,2013-s1,A,1,Round 1,11,P1096,,,P1096,
2013-s1-A-PO-R1-M12,2013-s1-A,2013-s1,A,1,Round 1,12,P1732,P0772,7-2,P0772,P1732
2013-s1-A-PO-R1-M13,2013-s1-A,2013-s1,A,1,Round 1,13,P1588,,,P1588,
2013-s1-A-PO-R1-M14,2013-s1-A,2013-s1,A,1,Round 1,14,P1936,P1526,7-4,P1936,P1526
2013-s1-A-PO-R1-M15,2013-s1-A,2013-s1,A,1,Round 1,15,P1270,,,P1270,
2013-s1-A-PO-R1-M16,2013-s1-A,2013-s1,A,1,Round 1,16,P0709,P1895,7-4,P0709,P1895
2013-s1-A-PO-R2-M1,2013-s1-A,2013-s1,A,2,Round 2,1,P1791,P1757,7-4,P1757,P1791
2013-s1-A-PO-R2-M2,2013-s1-A,2013-s1,A,2,Round 2,2,P0368,P1578,7-3,P1578,P0368
2013-s1-A-PO-R2-M3,2013-s1-A,2013-s1,A,2,Round 2,3,P1821,P0969,10-8,P0969,P1821
2013-s1-A-PO-R2-M4,2013-s1-A,2013-s1,A,2,Round 2,4,P1825,,7-1,,
2013-s1-A-PO-R2-M5,2013-s1-A,2013-s1,A,2,Round 2,5,P1749,P1202,8-6,P1749,P1202
2013-s1-A-PO-R2-M6,2013-s1-A,2013-s1,A,2,Round 2,6,P1096,P0772,7-1,P1096,P0772
2013-s1-A-PO-R2-M7,2013-s1-A,2013-s1,A,2,Round 2,7,P1588,P1936,9-7,P1588,P1936
2013-s1-A-PO-R2-M8,2013-s1-A,2013-s1,A,2,Round 2,8,P1270,P0709,8-6,P0709,P1270
2013-s1-A-PO-R3-M1,2013-s1-A,2013-s1,A,3,Quarter Final,1,P1757,P1578,7-4,P1578,P1757
2013-s1-A-PO-R3-M2,2013-s1-A,2013-s1,A,3,Quarter Final,2,P0969,,7-3,,
2013-s1-A-PO-R3-M3,2013-s1-A,2013-s1,A,3,Quarter Final,3,P1749,P1096,8-6,P1749,P1096
2013-s1-A-PO-R3-M4,2013-s1-A,2013-s1,A,3,Quarter Final,4,P1588,P0709,15-13,P1588,P0709
2013-s1-A-PO-R4-M1,2013-s1-A,2013-s1,A,4,Semi Final,1,P1578,,9-7,,
2013-s1-A-PO-R4-M2,2013-s1-A,2013-s1,A,4,Semi Final,2,P1749,P1588,9-6,P1749,P1588
2013-s1-A-PO-R5-M1,2013-s1-A,2013-s1,A,5,Final,1,,P1749,9-6,P1749,
2013-s1-B-PO-R1-M1,2013-s1-B,2013-s1,B,1,Round 1,1,P1734,,,P1734,
2013-s1-B-PO-R1-M2,2013-s1-B,2013-s1,B,1,Round 1,2,P1880,,,P1880,
2013-s1-B-PO-R1-M3,2013-s1-B,2013-s1,B,1,Round 1,3,P1911,,,P1911,
2013-s1-B-PO-R1-M4,2013-s1-B,2013-s1,B,1,Round 1,4,P1805,,,P1805,
2013-s1-B-PO-R1-M5,2013-s1-B,2013-s1,B,1,Round 1,5,P1813,,,P1813,
2013-s1-B-PO-R1-M6,2013-s1-B,2013-s1,B,1,Round 1,6,P1395,,,P1395,
2013-s1-B-PO-R1-M7,2013-s1-B,2013-s1,B,1,Round 1,7,P1807,,,P1807,
2013-s1-B-PO-R1-M8,2013-s1-B,2013-s1,B,1,Round 1,8,P1876,,,P1876,
2013-s1-B-PO-R1-M9,2013-s1-B,2013-s1,B,1,Round 1,9,P1604,,,P1604,
2013-s1-B-PO-R1-M10,2013-s1-B,2013-s1,B,1,Round 1,10,P1887,,,P1887,
2013-s1-B-PO-R1-M11,2013-s1-B,2013-s1,B,1,Round 1,11,P1763,,,P1763,
2013-s1-B-PO-R1-M12,2013-s1-B,2013-s1,B,1,Round 1,12,P1881,,,P1881,
2013-s1-B-PO-R1-M13,2013-s1-B,2013-s1,B,1,Round 1,13,P1523,,,P1523,
2013-s1-B-PO-R1-M14,2013-s1-B,2013-s1,B,1,Round 1,14,P1730,,,P1730,
2013-s1-B-PO-R1-M15,2013-s1-B,2013-s1,B,1,Round 1,15,P1873,,,P1873,
2013-s1-B-PO-R1-M16,2013-s1-B,2013-s1,B,1,Round 1,16,P1929,,,P1929,
2013-s1-B-PO-R2-M1,2013-s1-B,2013-s1,B,2,Round 2,1,P1734,P1880,7-0,P1734,P1880
2013-s1-B-PO-R2-M2,2013-s1-B,2013-s1,B,2,Round 2,2,P1911,P1805,7-4,P1805,P1911
2013-s1-B-PO-R2-M3,2013-s1-B,2013-s1,B,2,Round 2,3,P1813,P1395,7-4,,
2013-s1-B-PO-R2-M4,2013-s1-B,2013-s1,B,2,Round 2,4,P1807,P1876,8-6,P1876,P1807
2013-s1-B-PO-R2-M5,2013-s1-B,2013-s1,B,2,Round 2,5,P1604,P1887,DQ,P1604,P1887
2013-s1-B-PO-R2-M6,2013-s1-B,2013-s1,B,2,Round 2,6,P1763,P1881,8-6,P1881,P1763
2013-s1-B-PO-R2-M7,2013-s1-B,2013-s1,B,2,Round 2,7,P1523,P1730,7-4,P1523,P1730
2013-s1-B-PO-R2-M8,2013-s1-B,2013-s1,B,2,Round 2,8,P1873,P1929,7-5,P1929,P1873
2013-s1-B-PO-R3-M1,2013-s1-B,2013-s1,B,3,Quarter Final,1,P1734,P1805,7-5,P1734,P1805
2013-s1-B-PO-R3-M2,2013-s1-B,2013-s1,B,3,Quarter Final,2,,P1876,7-3,P1876,
2013-s1-B-PO-R3-M3,2013-s1-B,2013-s1,B,3,Quarter Final,3,P1604,P1881,7-3,P1604,P1881
2013-s1-B-PO-R3-M4,2013-s1-B,2013-s1,B,3,Quarter Final,4,P1523,P1929,7-1,P1523,P1929
2013-s1-B-PO-R4-M1,2013-s1-B,2013-s1,B,4,Semi Final,1,P1734,P1876,9-1,P1876,P1734
2013-s1-B-PO-R4-M2,2013-s1-B,2013-s1,B,4,Semi Final,2,P1604,P1523,9-4,P1604,P1523
2013-s1-B-PO-R5-M1,2013-s1-B,2013-s1,B,5,Final,1,P1876,P1604,9-7,P1604,P1876
2013-s2-A-PO-R1-M1,2013-s2-A,2013-s2,A,1,Round 1,1,P0969,,,P0969,
2013-s2-A-PO-R1-M2,2013-s2-A,2013-s2,A,1,Round 1,2,P1578,P1270,7-2,,
2013-s2-A-PO-R1-M3,2013-s2-A,2013-s2,A,1,Round 1,3,P0368,,,P0368,
2013-s2-A-PO-R1-M4,2013-s2-A,2013-s2,A,1,Round 1,4,P1396,,,P1396,
2013-s2-A-PO-R1-M5,2013-s2-A,2013-s2,A,1,Round 1,5,P1531,,,P1531,
2013-s2-A-PO-R1-M6,2013-s2-A,2013-s2,A,1,Round 1,6,P1894,P1202,8-6,P1202,P1894
2013-s2-A-PO-R1-M7,2013-s2-A,2013-s2,A,1,Round 1,7,P1587,,,P1587,
2013-s2-A-PO-R1-M8,2013-s2-A,2013-s2,A,1,Round 1,8,P1895,P1316,7-3,P1895,P1316
2013-s2-A-PO-R1-M9,2013-s2-A,2013-s2,A,1,Round 1,9,P1871,,,P1871,
2013-s2-A-PO-R1-M10,2013-s2-A,2013-s2,A,1,Round 1,10,P0182,P0464,7-3,P0182,P0464
2013-s2-A-PO-R1-M11,2013-s2-A,2013-s2,A,1,Round 1,11,P1588,,,P1588,
2013-s2-A-PO-R1-M12,2013-s2-A,2013-s2,A,1,Round 1,12,P1567,,,P1567,
2013-s2-A-PO-R1-M13,2013-s2-A,2013-s2,A,1,Round 1,13,P0709,,,P0709,
2013-s2-A-PO-R1-M14,2013-s2-A,2013-s2,A,1,Round 1,14,P1818,P1788,7-5,P1788,P1818
2013-s2-A-PO-R1-M15,2013-s2-A,2013-s2,A,1,Round 1,15,P1802,,,P1802,
2013-s2-A-PO-R1-M16,2013-s2-A,2013-s2,A,1,Round 1,16,P1909,P1734,7-5,P1909,P1734
2013-s2-A-PO-R2-M1,2013-s2-A,2013-s2,A,2,Round 2,1,P0969,,9-7,,
2013-s2-A-PO-R2-M2,2013-s2-A,2013-s2,A,2,Round 2,2,P0368,P1396,7-2,P0368,P1396
2013-s2-A-PO-R2-M3,2013-s2-A,2013-s2,A,2,Round 2,3,P1531,P1202,8-6,P1202,P1531
2013-s2-A-PO-R2-M4,2013-s2-A,2013-s2,A,2,Round 2,4,P1587,P1895,7-1,P1587,P1895
2013-s2-A-PO-R2-M5,2013-s2-A,2013-s2,A,2,Round 2,5,P1871,P0182,7-3,P0182,P1871
2013-s2-A-PO-R2-M6,2013-s2-A,2013-s2,A,2,Round 2,6,P1588,P1567,7-0,P1588,P1567
2013-s2-A-PO-R2-M7,2013-s2-A,2013-s2,A,2,Round 2,7,P0709,P1788,7-5,P0709,P1788
2013-s2-A-PO-R2-M8,2013-s2-A,2013-s2,A,2,Round 2,8,P1802,P1909,7-3,P1909,P1802
2013-s2-A-PO-R3-M1,2013-s2-A,2013-s2,A,3,Quarter Final,1,,P0368,7-4,P0368,
2013-s2-A-PO-R3-M2,2013-s2-A,2013-s2,A,3,Quarter Final,2,P1202,P1587,7-5,P1202,P1587
2013-s2-A-PO-R3-M3,2013-s2-A,2013-s2,A,3,Quarter Final,3,P0182,P1588,7-4,P0182,P1588
2013-s2-A-PO-R3-M4,2013-s2-A,2013-s2,A,3,Quarter Final,4,P0709,P1909,7-4,P0709,P1909
2013-s2-A-PO-R4-M1,2013-s2-A,2013-s2,A,4,Semi Final,1,P0368,P1202,9-4,P1202,P0368
2013-s2-A-PO-R4-M2,2013-s2-A,2013-s2,A,4,Semi Final,2,P0182,P0709,9-2,P0709,P0182
2013-s2-A-PO-R5-M1,2013-s2-A,2013-s2,A,5,Final,1,P1202,P0709,9-4,P1202,P0709
2013-s2-B-PO-R1-M1,2013-s2-B,2013-s2,B,1,Round 1,1,P1763,,,P1763,
2013-s2-B-PO-R1-M2,2013-s2-B,2013-s2,B,1,Round 1,2,,,,,
2013-s2-B-PO-R1-M3,2013-s2-B,2013-s2,B,1,Round 1,3,P1908,,,P1908,
2013-s2-B-PO-R1-M4,2013-s2-B,2013-s2,B,1,Round 1,4,P1873,,,P1873,
2013-s2-B-PO-R1-M5,2013-s2-B,2013-s2,B,1,Round 1,5,P1921,,,P1921,
2013-s2-B-PO-R1-M6,2013-s2-B,2013-s2,B,1,Round 1,6,P1731,P1586,DQ,P1731,P1586
2013-s2-B-PO-R1-M7,2013-s2-B,2013-s2,B,1,Round 1,7,P1880,,,P1880,
2013-s2-B-PO-R1-M8,2013-s2-B,2013-s2,B,1,Round 1,8,P1872,P1733,7-2,P1872,P1733
2013-s2-B-PO-R1-M9,2013-s2-B,2013-s2,B,1,Round 1,9,P1772,,,P1772,
2013-s2-B-PO-R1-M10,2013-s2-B,2013-s2,B,1,Round 1,10,,,,,
2013-s2-B-PO-R1-M11,2013-s2-B,2013-s2,B,1,Round 1,11,P1786,,,P1786,
2013-s2-B-PO-R1-M12,2013-s2-B,2013-s2,B,1,Round 1,12,P1901,P1926,10-8,P1901,P1926
2013-s2-B-PO-R1-M13,2013-s2-B,2013-s2,B,1,Round 1,13,P1730,,,P1730,
2013-s2-B-PO-R1-M14,2013-s2-B,2013-s2,B,1,Round 1,14,P1395,P1333,7-3,P1333,P1395
2013-s2-B-PO-R1-M15,2013-s2-B,2013-s2,B,1,Round 1,15,P1893,,,P1893,
2013-s2-B-PO-R1-M16,2013-s2-B,2013-s2,B,1,Round 1,16,P1381,P1859,9-7,P1859,P1381
2013-s2-B-PO-R2-M1,2013-s2-B,2013-s2,B,2,Round 2,1,P1763,,,P1763,
2013-s2-B-PO-R2-M2,2013-s2-B,2013-s2,B,2,Round 2,2,P1908,P1873,7-2,P1873,P1908
2013-s2-B-PO-R2-M3,2013-s2-B,2013-s2,B,2,Round 2,3,P1921,P1731,7-5,P1731,P1921
2013-s2-B-PO-R2-M4,2013-s2-B,2013-s2,B,2,Round 2,4,P1880,P1872,11-9,P1872,P1880
2013-s2-B-PO-R2-M5,2013-s2-B,2013-s2,B,2,Round 2,5,P1772,,,P1772,
2013-s2-B-PO-R2-M6,2013-s2-B,2013-s2,B,2,Round 2,6,P1786,P1901,7-5,P1786,P1901
2013-s2-B-PO-R2-M7,2013-s2-B,2013-s2,B,2,Round 2,7,P1730,P1333,9-7,P1730,P1333
2013-s2-B-PO-R2-M8,2013-s2-B,2013-s2,B,2,Round 2,8,P1893,P1859,11-9,P1893,P1859
2013-s2-B-PO-R3-M1,2013-s2-B,2013-s2,B,3,Quarter Final,1,P1763,P1873,7-5,P1763,P1873
2013-s2-B-PO-R3-M2,2013-s2-B,2013-s2,B,3,Quarter Final,2,P1731,P1872,7-3,P1731,P1872
2013-s2-B-PO-R3-M3,2013-s2-B,2013-s2,B,3,Quarter Final,3,P1772,P1786,7-3,P1772,P1786
2013-s2-B-PO-R3-M4,2013-s2-B,2013-s2,B,3,Quarter Final,4,P1730,P1893,7-4,P1730,P1893
2013-s2-B-PO-R4-M1,2013-s2-B,2013-s2,B,4,Semi Final,1,P1763,P1731,9-6,P1763,P1731
2013-s2-B-PO-R4-M2,2013-s2-B,2013-s2,B,4,Semi Final,2,P1772,P1730,9-6,P1772,P1730
2013-s2-B-PO-R5-M1,2013-s2-B,2013-s2,B,5,Final,1,P1763,P1772,9-6,P1772,P1763
2013-s3-A-PO-R1-M1,2013-s3-A,2013-s3,A,1,Round 1,1,P0969,,,P0969,
2013-s3-A-PO-R1-M2,2013-s3-A,2013-s3,A,1,Round 1,2,P1316,P1063,7-4,P1316,P1063
2013-s3-A-PO-R1-M3,2013-s3-A,2013-s3,A,1,Round 1,3,P1650,P0064,8-6,P1650,P0064
2013-s3-A-PO-R1-M4,2013-s3-A,2013-s3,A,1,Round 1,4,P0709,P1425,7-5,P0709,P1425
2013-s3-A-PO-R1-M5,2013-s3-A,2013-s3,A,1,Round 1,5,P1567,,,P1567,
2013-s3-A-PO-R1-M6,2013-s3-A,2013-s3,A,1,Round 1,6,P1732,P1578,7-5,P1732,P1578
2013-s3-A-PO-R1-M7,2013-s3-A,2013-s3,A,1,Round 1,7,P1202,,,P1202,
2013-s3-A-PO-R1-M8,2013-s3-A,2013-s3,A,1,Round 1,8,P1531,P1788,7-0,P1788,P1531
2013-s3-A-PO-R1-M9,2013-s3-A,2013-s3,A,1,Round 1,9,P1791,,,P1791,
2013-s3-A-PO-R1-M10,2013-s3-A,2013-s3,A,1,Round 1,10,P0873,P1830,DQ,P0873,P1830
2013-s3-A-PO-R1-M11,2013-s3-A,2013-s3,A,1,Round 1,11,P1752,P1270,7-5,P1270,P1752
2013-s3-A-PO-R1-M12,2013-s3-A,2013-s3,A,1,Round 1,12,P1587,P1809,7-5,P1587,P1809
2013-s3-A-PO-R1-M13,2013-s3-A,2013-s3,A,1,Round 1,13,P1802,,,P1802,
2013-s3-A-PO-R1-M14,2013-s3-A,2013-s3,A,1,Round 1,14,P1860,P1588,13-11,P1860,P1588
2013-s3-A-PO-R1-M15,2013-s3-A,2013-s3,A,1,Round 1,15,P1757,P1396,7-5,P1396,P1757
2013-s3-A-PO-R1-M16,2013-s3-A,2013-s3,A,1,Round 1,16,P1895,P1763,8-6,P1895,P1763
2013-s3-A-PO-R2-M1,2013-s3-A,2013-s3,A,2,Round 2,1,P0969,P1316,8-6,P0969,P1316
2013-s3-A-PO-R2-M2,2013-s3-A,2013-s3,A,2,Round 2,2,P1650,P0709,7-2,P0709,P1650
2013-s3-A-PO-R2-M3,2013-s3-A,2013-s3,A,2,Round 2,3,P1567,P1732,7-3,P1732,P1567
2013-s3-A-PO-R2-M4,2013-s3-A,2013-s3,A,2,Round 2,4,P1202,P1788,7-2,P1202,P1788
2013-s3-A-PO-R2-M5,2013-s3-A,2013-s3,A,2,Round 2,5,P1791,P0873,7-2,P1791,P0873
2013-s3-A-PO-R2-M6,2013-s3-A,2013-s3,A,2,Round 2,6,P1270,P1587,10-8,P1587,P1270
2013-s3-A-PO-R2-M7,2013-s3-A,2013-s3,A,2,Round 2,7,P1802,P1860,7-3,P1860,P1802
2013-s3-A-PO-R2-M8,2013-s3-A,2013-s3,A,2,Round 2,8,P1396,P1895,7-5,P1396,P1895
2013-s3-A-PO-R3-M1,2013-s3-A,2013-s3,A,3,Quarter Final,1,P0969,P0709,9-7,P0709,P0969
2013-s3-A-PO-R3-M2,2013-s3-A,2013-s3,A,3,Quarter Final,2,P1732,P1202,8-6,P1732,P1202
2013-s3-A-PO-R3-M3,2013-s3-A,2013-s3,A,3,Quarter Final,3,P1791,P1587,7-5,P1587,P1791
2013-s3-A-PO-R3-M4,2013-s3-A,2013-s3,A,3,Quarter Final,4,P1860,P1396,7-2,P1860,P1396
2013-s3-A-PO-R4-M1,2013-s3-A,2013-s3,A,4,Semi Final,1,P0709,P1732,10-8,P1732,P0709
2013-s3-A-PO-R4-M2,2013-s3-A,2013-s3,A,4,Semi Final,2,P1587,P1860,9-6,P1587,P1860
